ApprovalDate;Brand;Model;Type;LicensePlate;Mileage;CompanyName;DriverName;DriveDate;DriveDistance
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Ginger Krajcik;10/12/2022 13:12:49;50
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Marie Buckridge;07/04/2023 20:37:30;40
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Claire Schulist;08/12/2022 15:55:50;10
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Jack VonRueden;31/08/2022 19:03:16;49
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Dave Homenick;06/04/2023 03:15:10;37
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;06/03/2023 22:09:35;43
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Lester Hoeger;12/10/2022 00:30:36;34
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;29/12/2022 16:37:28;52
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Mark Fay;10/03/2023 00:46:08;43
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Angel Fritsch;09/04/2023 18:23:34;34
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Edmond Runolfsdottir;04/12/2022 12:22:42;32
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Roman Willms;05/09/2022 19:23:51;38
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Jodi Runolfsson;07/03/2023 18:30:40;25
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Austin Murphy;22/07/2022 21:37:12;50
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Alicia Kilback;13/08/2022 08:12:58;33
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Sonja Koelpin;12/01/2023 20:40:43;13
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Angelica Barrows;09/02/2023 15:42:40;7
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Kathy Streich;15/08/2022 15:13:56;14
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Edmond Runolfsdottir;23/12/2022 05:45:27;31
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Alicia Kilback;01/12/2022 00:43:23;54
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Stephanie Farrell;19/12/2022 15:09:03;17
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Gerard Weissnat;05/01/2023 07:57:32;17
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Alfredo Collier;14/04/2023 05:51:07;49
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;12/08/2022 13:55:01;10
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Jennie O'Reilly;15/12/2022 06:56:43;25
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;24/03/2023 04:18:46;44
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Kathy Streich;18/10/2022 08:30:43;15
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Roman Willms;26/07/2022 06:01:37;25
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Craig Grimes;25/10/2022 18:04:28;18
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Gustavo Huels;18/10/2022 19:14:59;16
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Gustavo Huels;11/02/2023 00:47:05;35
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Jerry Thompson;08/12/2022 22:41:27;13
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;20/10/2022 19:23:29;38
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Fredrick Anderson;07/03/2023 18:30:40;25
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Angelica Barrows;19/12/2022 13:25:51;49
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Jerald Streich;17/07/2022 00:16:15;18
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Tricia Quitzon;27/07/2022 13:45:23;12
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Kirk Schowalter;03/10/2022 02:29:37;54
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Mercedes Schumm;22/09/2022 22:00:37;40
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Kathy Streich;17/01/2023 09:48:52;55
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Opal Reinger;05/12/2022 15:34:40;12
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Ramiro Kulas;05/10/2022 12:49:29;22
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Jacquelyn Klocko;19/07/2022 00:23:32;22
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Brittany Roberts;11/12/2022 06:20:08;43
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Hope Crona;18/09/2022 22:39:34;46
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Roxanne Mitchell;16/12/2022 08:22:35;7
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Marcia Vandervort;06/10/2022 15:57:28;43
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Sherman Stark;29/11/2022 16:25:59;11
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Bernard Kutch;18/06/2022 21:48:07;36
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Chester Brakus;01/03/2023 10:17:52;48
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Jack VonRueden;01/11/2022 22:29:12;37
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Henry Auer;11/03/2023 23:28:56;38
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Kyle Predovic;27/11/2022 15:39:00;33
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Jennie O'Reilly;02/11/2022 09:15:02;18
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Andrea Boyle;30/09/2022 13:46:30;45
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Brooke Turcotte;18/08/2022 12:47:50;40
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Lamar Kiehn;23/01/2023 16:26:03;53
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;11/10/2022 05:10:48;49
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Jennie O'Reilly;28/07/2022 14:30:51;22
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;15/03/2023 06:14:08;20
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Shawn Conn;23/08/2022 14:56:00;18
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Teri Simonis;03/08/2022 19:47:29;51
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Daisy Turner;11/12/2022 06:20:08;43
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Mark Fay;09/04/2023 04:45:18;48
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Sonja Koelpin;30/08/2022 07:11:02;23
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Claire Schulist;30/07/2022 15:12:13;24
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Maria Simonis;05/11/2022 17:38:25;27
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Jay Sauer;29/07/2022 17:57:51;24
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Fernando Walker;08/08/2022 15:37:17;46
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;04/10/2022 22:50:19;18
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;03/11/2022 17:44:51;36
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Jana Smitham;02/08/2022 14:43:55;9
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Alberto Romaguera;26/08/2022 08:23:23;18
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Hazel Gerhold;06/10/2022 11:13:39;21
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Aaron Harber;18/09/2022 22:32:47;19
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;04/04/2023 06:10:21;52
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Armando Erdman;02/08/2022 04:07:24;14
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;14/02/2023 02:25:31;24
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Kerry Marvin;04/02/2023 15:31:48;10
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Marilyn Stokes;19/06/2022 21:07:47;13
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Jay Sauer;11/08/2022 02:54:00;29
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;19/06/2022 21:07:47;13
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Deborah Nikolaus;28/03/2023 04:03:57;14
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Gerard Weissnat;28/01/2023 23:21:15;28
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Aaron Harber;13/09/2022 06:43:47;39
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Brian Hessel;14/02/2023 02:25:31;24
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Delbert Hegmann;01/02/2023 07:35:53;46
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;10/03/2023 21:45:05;43
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Gerard Weissnat;11/01/2023 08:46:15;55
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Blanche Durgan;03/12/2022 00:35:24;43
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Craig Grimes;20/03/2023 21:59:57;18
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Lynn Gerlach;11/07/2022 20:48:10;51
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Edmond Runolfsdottir;09/11/2022 07:47:07;35
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Jodi Runolfsson;19/03/2023 09:09:01;45
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Lucas McDermott;24/12/2022 18:49:06;35
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;30/07/2022 15:12:13;24
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;26/09/2022 19:59:17;12
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;20/09/2022 07:48:08;55
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;17/03/2023 00:53:07;34
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Ginger Krajcik;15/03/2023 06:14:08;20
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Lila Collins;18/07/2022 20:48:52;12
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Jacquelyn Klocko;09/04/2023 17:06:33;47
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Roman Willms;07/08/2022 21:46:42;27
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Lillian Schneider;19/09/2022 05:39:36;43
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Angel Fritsch;16/08/2022 15:00:51;41
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Mark Fay;13/08/2022 08:04:34;55
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Mercedes Schumm;05/08/2022 22:32:08;22
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Frances Pouros;23/08/2022 08:19:34;51
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Sonja Koelpin;06/01/2023 20:35:06;27
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Gustavo Huels;06/01/2023 06:40:02;35
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Doreen Corwin;23/07/2022 14:36:19;35
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Eunice Balistreri;06/08/2022 22:59:07;24
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Angelina O'Connell;05/02/2023 18:00:40;22
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Eunice Balistreri;31/07/2022 17:57:30;48
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Doreen Corwin;03/01/2023 16:55:55;49
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Jay Sauer;17/10/2022 18:38:54;13
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;22/02/2023 03:47:00;41
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;22/09/2022 14:06:39;35
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Timmy Bashirian;20/02/2023 22:21:04;9
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Mercedes Schumm;14/12/2022 07:17:03;54
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Mike Steuber;19/09/2022 05:39:36;43
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Kirk Schowalter;29/03/2023 03:34:22;50
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Olive Carter;14/11/2022 05:29:42;37
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Ana Kautzer;07/03/2023 05:33:51;24
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Jerry Thompson;31/12/2022 12:04:05;37
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Blanche Durgan;03/07/2022 17:03:48;11
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Angelica Barrows;22/12/2022 15:56:13;34
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Lucas McDermott;21/06/2022 13:16:13;48
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Alicia Kilback;07/10/2022 15:38:31;40
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;02/01/2023 03:13:30;25
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Brooke Turcotte;05/04/2023 12:54:18;26
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Angel Greenfelder;23/06/2022 20:13:42;30
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Jerry Thompson;02/11/2022 19:49:24;22
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Jana Smitham;30/08/2022 07:11:02;23
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Wilson Schaden;27/03/2023 11:14:28;25
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Doyle Greenfelder;30/12/2022 12:47:20;15
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;25/08/2022 22:39:35;28
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Roxanne Mitchell;11/12/2022 02:14:30;47
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Wilma Lebsack;13/11/2022 19:23:18;25
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Edmond Runolfsdottir;31/01/2023 04:57:13;10
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Rolando West;18/09/2022 22:39:34;46
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Terry Romaguera;29/12/2022 17:11:33;6
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Lucas McDermott;29/07/2022 04:55:57;16
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Gina Casper;22/07/2022 06:08:39;20
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Hazel Gerhold;10/03/2023 00:46:08;43
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Clara Medhurst;05/01/2023 20:12:58;16
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Carla Dicki;27/12/2022 03:29:43;6
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Elvira Smitham;22/09/2022 04:54:41;55
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;28/01/2023 23:21:15;28
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Geraldine Turner;09/08/2022 01:25:02;10
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Elvira Smitham;15/08/2022 12:56:09;45
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Brittany Roberts;29/07/2022 14:10:54;26
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Betty Rolfson;06/01/2023 06:40:02;35
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Lucia Bartell;31/03/2023 16:44:08;27
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Sonja Koelpin;02/08/2022 14:43:55;9
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Delbert Hegmann;14/09/2022 10:59:44;46
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Doyle Greenfelder;27/03/2023 05:44:53;50
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Betty Rolfson;26/02/2023 12:50:03;32
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Stephanie Farrell;11/12/2022 02:04:28;13
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Brett Balistreri;26/07/2022 06:01:37;25
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Hope Crona;09/08/2022 14:35:32;5
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Jodi Runolfsson;05/08/2022 22:32:08;22
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Raul Nicolas;15/09/2022 07:32:30;36
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;11/07/2022 20:48:10;51
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Eunice Balistreri;17/03/2023 18:03:17;7
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Armando Erdman;24/10/2022 07:37:51;46
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Alfred Huels;20/12/2022 06:51:09;40
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Maria Simonis;31/03/2023 16:44:08;27
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Rolando West;08/07/2022 01:11:18;50
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Teri Simonis;23/11/2022 03:36:10;52
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Marcia Vandervort;04/02/2023 06:48:56;17
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;24/11/2022 12:28:53;16
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Alberto Romaguera;27/09/2022 17:10:22;9
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Oscar Stamm;26/08/2022 18:59:11;39
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Andrea Boyle;07/10/2022 15:38:31;40
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Opal Hilll;27/08/2022 08:01:17;27
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Delbert Hegmann;22/03/2023 09:24:56;33
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;12/11/2022 09:56:36;31
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Allen Bauch;09/09/2022 15:50:56;8
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Nicholas Marks;31/07/2022 23:39:04;21
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Brian Tremblay;04/08/2022 00:08:24;16
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Andrea Boyle;08/03/2023 07:58:00;52
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;08/01/2023 02:34:11;14
